input,entity,label
"마스킹 레이어링 앰플은 메디힐에서 새로 출시한 앰플로..앰플캡도 편리해서 휴대,보관도 용이하네요!",패키지/구성품#편의성,0
피부보습되는 느낌~,본품#품질,0
계속 사용해주니깐 정말 피부탄력은 물론 붓기까지 톡톡히 보이는 효과 굿굿,본품#품질,0
자연스럽고 밀착력 좋고!,본품#품질,0
대용량으로 듬뿍듬뿍 발라줄수있고 보습력이 오래가서 좋네요!,본품#일반,0
이중세안없이 워터프루프 메이크업까지 싸악 한번에 부드럽게 지워집니다 👍🏻,본품#품질,0
"미백주름개선, 자외선차단(SPF50+,PA+++), 메이크업베이스, 프라이머, 피부보습 이 요 톤업크림 하나로 한번에 가능한 #핑크터치 #올인원톤업크림",본품#편의성,0
제주 마그마성분과 시트러스성분을 머금은 #시원한쿨겔,제품 전체#품질,0
길이도 넘 만족스럽고 C컬인데 혹시 인위적이면 어쩌지 너무 직모면 어떡하나 고민했는데 내가 괜한 걱정을 😊,본품#일반,0
"게다가 다마스크 장미 추출물이 8,800ppm, 다마스크 장미꽃 오일 72ppm, 시카로즈 젤리 에센스 35ml가 들어있어 시중에서 파는 마스크팩과 다르게 짐승 용량을자랑한답니당 ㅎㅎㅎ!",본품#일반,0
한번 사용해 보면 그 매력에 푹 빠져 버리실거에요,제품 전체#일반,0
날이 많이 좋아져서 선물 받았던 우리 #아기이불 #리틀유니콘 #퀼트블랭킷 꺼내서 #낮잠이불 로 덮어 주었더니 세상 너무 편해 보이고 너무 예쁘다능!!,제품 전체#디자인,0
#클런치 와 #크로스 두가지 연출가능,제품 전체#품질,0
#뽀송커버쿠션 찾으신다면 #닥터메종 #더마톡스쿠션 써보세요~,제품 전체#일반,0
지친 피부 탄탄하게 탄력을 잡아주는 #코어탄력밤 과 코어탄력크림이 듬뿍 들어있어 1주일에 1회만으로도 관리가능한 #코어탄력마스크 로 촉촉하게 피부 관리중!!,제품 전체#품질,0
콜라겐이 무려 92%?!!,본품#품질,0
✔에코행주는 친환경 셀룰로오스 행주라 세균번식은 없고~ 스크래치없이 오래사용한~~ 흡수력 좋은 행주랍니다!!,패키지/구성품#일반,0
심지어 레알 붙임머리의 1/10 가격 되려나,제품 전체#가격,0
피부결에 촉촉하게 밀착되어 제 피부인듯 화사한 피부톤을 연출해 주고 장시간 흐트러짐 없는 아주 착한 팩트에요👍,본품#품질,0
그래서 처음에는 이거 효과있는거 맞아? 싶었는데 밤에 바르고 딱 자고일어나면 진짜 급격하게 말랑해진 뒤꿈치 체험할 수 있었습니당~,본품#품질,0
피부 상황에 따라 다르게 앰플을 골라 사용 할 수 있는 제품인 지디일레븐 셀 팩토리 주사기 앰플,본품#다양성,0
미용실 헤어팩을 집에서도 편하게 관리를 할수있어 좋아요ㅎㅎ,제품 전체#품질,0
아이들 옷부터 ^-^ 그리고.. 인형이나 이불 등 대용량으로.. 사용하다보니깐 세탁해도 걱정없고.. 말리는 건 #LG트롬건조기 덕분에.. 더더욱 걱정없이 사용하고 있어요..,제품 전체#일반,0
바르자마자 보들보들해서 아침에 발랐을 때 기분이 특히 좋아요,본품#품질,0
"아이뿐만 아니라 엄마, 아빠, 아이 온 가족이 함께 사용 가능해요",제품 전체#일반,0
#쿠션추천,제품 전체#일반,0
미아방지끈이 있어서 정말 안심이에요,제품 전체#일반,0
사용하면 사용할수록 더 좋아지는 #LG프라엘,제품 전체#일반,0
리얼코튼은 부드럽게 아기 엉덩이에 터치!,제품 전체#품질,0
미니백이라 무겁지도 않은데 수납공간도 넉넉해서 카메라도 들어가고 화장품도 들어가고 헤드셋 넣어도 넉넉했던 가스톤루가 여자백팩추천 ★,제품 전체#일반,0
평소에도 편안하고 예쁘게 입고 특별한 날 입어도 손색이 없는 사랑스런 원피스~,제품 전체#편의성,0
은은한 향이 너무 좋아 매료된다!,본품#일반,0
코베 베이비페어 유아스킨케어 부문 매출 1위 달성 한 #몽디에스 대단해요~🖒,브랜드#인지도,0
부드럽고 가벼운 텍스쳐에 백탁현상 없이 자연스럽게 톤업되는 선크림,본품#품질,0
나들이가 많아지는 계절이다보니 자연스레 #물티슈 사용량도 많아져 괜찮은 #아기물티슈 선택하는게 큰 고민이었는데 #비야비야 쭈욱 쓰면 될 것 같네요,제품 전체#일반,0
"작은 내 귀에도 편하게 잘 맞고.. 블투 연결도 쉽고, 충전 빠른 것도 짱짱!!",본품#편의성,0
"무형광,무독성, 친환경적 먼지까지 덜 날려서 대만족❗",제품 전체#품질,0
기존 사용했던 앰플보다 #히알루론산 함유량이 높아서인지 하루종일 촉촉함이 유지되네요,본품#품질,0
체크무늬랑 빨강초록 예쁘네ㅋ,제품 전체#디자인,0
먹을 수 있는 원료로 사용한만큼.. 걱정없이 사용해볼 수 있겠어유..,제품 전체#품질,0
하지만 #마더스픽 네일컬러 만나고는 걱정끝!!,제품 전체#일반,0
돌무렵 아이에게 추천해 주고픈 #아이큐베이비 #칭찬해무민 ~!,제품 전체#일반,0
내 피부고민 해결해주니 너무 좋앙❤️,제품 전체#일반,0
그리고 작은사이즈의 #스틱비누 휴대하며 사용중인데 가지고 다니며 사용하니 아이들 손씻길때도 좋고 손씻고 땡기지 않아서 좋네요~,패키지/구성품#편의성,0
오일과 만나 보습력 대박입니당,본품#품질,0
카시트만 태우면 자지러지게 울었는데 요즘 #밴밧올리 덕분에 장거리여행도 문제없어요~ :) .,제품 전체#일반,0
"전성분 EWG 그린 등급, 자연유래세정제로 아이는 물론 민감한 분들도 다 사용하기 좋을것 같아요~",본품#품질,0
"종류가 5가지나되서 치아, 잇몸 고민이나 연령, 상황에 따라 골라골라🎶",본품#다양성,0
한장씩 쏙쏙 뽑혀서 편하기두 😍,제품 전체#편의성,0
따뜻하니 우리  &name&이 이제 궁디뜨끈 하겠네^^,제품 전체#일반,0
끈적임 없고 발림성이 좋으며 피부에 쓰윽~ 스며들어요,본품#품질,0
핡.. 이고 넘나 귀염뽀짝!✨,제품 전체#디자인,0
아이와함께 사용해서좋다,제품 전체#일반,0
은은한 향에 촉촉함까지 Best +_+..,본품#일반,0
내 기준 레깅스는 뭐니뭐니해도 배를 쫜쫜히 잡아주고 입은듯 안입은듯 편해야되는데 둘다만족ㅎㅎㅎ,제품 전체#품질,0
향별로 매력이 넘나 강려크하여 자꾸 킁킁 대고 싶은 남친에게 꼭 주고싶은 헤이톰 바디스프레이 >_<!,본품#품질,0
맞아 ! 참 괜찮지 🙆‍♂️,제품 전체#일반,0
한 오분 정도가 지나면 흡수가 싹 되더라구요.,본품#품질,0
"코스알엑스에서 새롭게 출시한 ‘속건조 잡는’ 하이드리움 라인은 양질의 영국산 프로 비타민 B5(D-판테놀)을 사용해 수분충전과 재생, 항염을 도와주는데욤!",본품#품질,0
"올 연말, 나만 돋보이고 싶다면 #레어카인드 #립추천 💋",제품 전체#일반,0
#베이비주얼리 하나로 #패셔니스타 등극!!,제품 전체#일반,0
#직장인 #추천템 💕,제품 전체#일반,0
상쾌함 🙏🏻🙏🏻,본품#품질,0
그린시트러스계열의 향이라 인위적이지 않은 라일락향😍,본품#일반,0
격하게 애정하는 #헤드스파7트리트먼트 💕,제품 전체#일반,0
개인적으로 샤넬립도 맘에 들지만 지속력 측면에서 지고트립이 더 오래가는 듯,본품#품질,0
여행갈 때도 잠깐 외출하러 나갈 때도 빛나고 당당한 피부 완성!,본품#품질,0
안전한 기저귀로 애용하는 #팸퍼스,브랜드#품질,0
#디럭스유모차 에 많이 쓰이는 고급 소재 PU타이어가 사용되었다지?,본품#품질,0
너무 건조해서 들뜬 화장까지.. 보습에 좋은 #페이스오일 이랑#세럼 만나고 고민 끝!,제품 전체#일반,0
입이 얼얼할정도로 강한 치약들은 코가찡 맵고 몸이 안좋은 기분인데 온가족이 다사용할 #치약 으로도 딱 인듯! 😀,제품 전체#일반,0
👉예쁘고 세정력좋은 마마포레스트 제품들은 ✔일산 백석역[벨라시타] - 띵굴 시장 에서 만날수 있어요!,제품 전체#품질,0
실험을 해서 봐도 아주 .. 흡수도 잘 되고 뽀송해 ..,제품 전체#품질,0
15g으로 가볍고 소형사이즈라 어디서나 휴대해서 사용할수 있어요!,패키지/구성품#디자인,0
#콤부차에센스 는 특히 좋은 것 같아요!,제품 전체#일반,0
사용감도 끈적임 없이 가벼워서 여름에도 바르기 좋을 것 같아요,본품#품질,0
삶기 얼리기 전자렌지 사용도 되는 #트라이탄오보틀텀블러,제품 전체#편의성,0
제법 깔끔한 디자인이다.,제품 전체#디자인,0
#순한선크림 으로 모든피부용 입니다!!!!,제품 전체#일반,0
안전한 친환경소재로 물고 빨아도 안심,제품 전체#품질,0
시원한 쿨링감과 은은하고 기분좋은향까지 매일매일 발라서 우리 예쁘게 #몸매관리 해서 비키니 입어보아요,본품#일반,0
"전 캐나다에서 만든 세계판매 1위 제품인 #디바컵 을 직구해서 사용하고 있었는데 최대 12시간동안 어떤 활동을 해도 샘 걱정없이 착용이 가능하고 라텍스 프리, BPA-프리, 플라스틱제로, 화학프리, 무색, 100% healthcare-grade 실리콘으로 제작하여 안심하고 사용중이랍니다.",제품 전체#인지도,0
흡수력 짱!!,제품 전체#품질,0
피부속 수분을 채워줘야하는데 수분을 속을 가두어 주고 피부에착!,본품#품질,0
사이즈가 넉넉하게 나와서 오래입힐수 있어서 좋아요!!,패키지/구성품#디자인,0
아기 제품이지만 성인도 함께 쓸 수 있는 #폼클렌징 에 #미스트 에 좋은 제품이 넘 많은 #메종드베베,브랜드#일반,0
#보아스 #에어프라이어는사랑입니다,제품 전체#일반,0
산뜻하고 촉촉한 #프라젠트라 #벨리크림!,본품#품질,0
덕분에 제 #피부장벽 이 그 어느때 보다 탄탄하게 강화된 것 같아 너무 만족스럽네요,본품#품질,0
물을 흡수하는 구조가 아니라서 오염에도 걱정 NO,본품#일반,0
지속력도 향도 너무 좋아✔️,본품#일반,0
자연유래성분이 97%이 피부에 자극 없어 최고!,본품#품질,0
어데이셔스 라인은 그렇다던데 뚜껑닫는 재미가 있다... ㅋㅋㅋㅋㅋ,패키지/구성품#일반,0
"다소 쫀득한 느낌이 드는 제형이라, 무겁지 않을까 했는데 또 흡수는 빨라서 끈적임도 없고 촉촉했어요",본품#품질,0
무엇보다 3번 레이어링하며 발라주면 초크초크함이 남달라요!!,본품#품질,0
프리뷰비잘스 마스크팩 요고요고 최고네요👍🏻,제품 전체#일반,0
화장부터 피부속 노폐물까지~ 싹다 말끔하게 지워주는 구달 블랙솔트 딥클렌징 라인 2종 사용해봤답니당 >_,본품#품질,0
"고함유 줄기세포 배양액으로 약해지고 민감해진 피부를 진정시키고, 생기있는 피부로 복원하는데 도움을 주거든요..",본품#품질,0
초록색 유기농 인증마크도 있고!!!,제품 전체#품질,0
그래서인지 #눅스 #리치오일 수시로 찾게 되네요😢,제품 전체#일반,0
직접 써보니 큰 사이즈와 두꺼운 원단에 놀랐네요,제품 전체#품질,0
자기 쇼파생겼다니 무지 좋아하는 혀니는 외출후 집에와서 쇼파에서 양말벗고 모자벗고;;,제품 전체#일반,0
받는분도 마음에 들어하시겠죠^^,제품 전체#일반,0
아르간오일 및 좋은성분만 넣은 저자극성크림으로 민감피부에도 짱!!,본품#품질,0
평상시에 매기도 넘 예쁘고 대만족,제품 전체#일반,0
찬 바람으로 인해 더욱더 민감하고 건조해지는 계절인 겨울 괜찮은 #보습크림 찾으신다면 #rovectin 한번 만나보세요~,제품 전체#일반,0
"아무리 움직여도, 잠자리에서도 편안하게 입고 착용할 수 있고 2세대 흡수코어 씽씽패드로 솜뭉치가 없어 어떤 자세에서도 편안함을 느낄 수 있고 에어링 통기성 겉커버로 사계절 내내 보송하게 사용할 수 있는 기저귀네요",본품#품질,0
좋아하는 세럼 3총사,제품 전체#일반,0
생각했던 것보다 편하고 이쁘네 🙃,본품#편의성,0
요즘들어 자극 받은 내 피부를 위해 #천연계면활성제 로 만들어진 #올인원클렌저 쓰고 있어요 😃😃,본품#품질,0
#살랑드파리 추천 받아 사용중인데 향도 좋고 성분도 맘에 들어 굿굿~!,본품#품질,0
확실히 예민할 땐 시카크림에 손이 자주 가는 것 같아요!👍🏻,본품#품질,0
컴팩트한 사이즈에 예쁜 스타일링..,제품 전체#디자인,0
그냥 모기장만 설치했을때도 예뻤지만 보태니컬 가랜드랑 같이 해놓으니 더 만족도 UP,제품 전체#디자인,0
청소나 화단가꾸기등 다용도로 사용가능하니~~,제품 전체#품질,0
끈적함없이 산뜻하게 바르기 좋고 건조함도 해결되서 화장도 잘먹어 히히 좋네요^^,본품#품질,0
피부에 착붙,본품#품질,0
디자인이 #예쁜치약 이라 선물로도 제격!!,패키지/구성품#디자인,0
바르는 순간 은은한 실버펄이 주는 광채,본품#품질,0
발색력도 좋아요 ❣️,본품#품질,0
유해의심성분 무첨가로 안심할 수 있는 #핸드워시,본품#품질,0
이건 제가 써보고 넘 괜찮아서 친구들에게도 다 권유하고 주변 사람들에게 한번씩 써보라고 추천 하는 제품이에요!,본품#일반,0
손상모+ 볼륨 + 탄력을 한번에 케어하는 all in one #탈모트리트먼트 로 7초만에 보들보들한 물미역머리로 만들어주니 신기하네요 😄,본품#편의성,0
"머슬린 소재로 안쪽은 따뜻하게 보호되면서도 통기성, 흡수력, 신축성이우수해서 체온조절에도 용이한 자연소재의 #리틀유니콘 #순면블랭킷",제품 전체#품질,0
"봄, 여름에 신기 딱 좋은 업사이클링 소가족을 사용한 #레더리스 #키높이스니커즈 겟했어요",제품 전체#일반,0
선명한 시야확보 상큼한향!,본품#일반,0
순하고 가벼운 제형으로 피부에 쏘옥~~,본품#일반,0
"한개 쓰는 중인데 속당김 사라짐, 진정, 민감성 피부인데도 굳굳굳",본품#품질,0
왕 신기한 #주방세제 #내추럴디쉬바,제품 전체#일반,0
부드럽게 발리고 보습또한 완전 좋아요,본품#품질,0
어떤 공간에서도 넘나 잘 사용하는.. #보네이도 완소! ㅋ,제품 전체#일반,0
패키지도 어쩜이리 이쁘게 나왔는지 사용할때마다 기분이 좋아져요~,패키지/구성품#디자인,0
히알루로산 함유로 각질제거후 촉촉하고~ 당김없이 내피부 매끈하게~~,본품#품질,0
&name&랑 놀러갈라믄 챙겨야될것들이 느무 많아서 고민이었는데 #더블보냉가방 하나믄 끝나겠어요~,제품 전체#일반,0
오늘 도착했길래 바로 개봉해보니 크기 완전 대박만족!!ㅋㅋ,제품 전체#디자인,0
전성분 공개에 믿음가고 3배 고농축되어 오래쓰네요,본품#품질,0
#톤업마스크 하고 점점 잡티가 옅어지는 느낌,본품#품질,0
매일 매일 발라도 부담없는 #데일리대용량앰플,본품#일반,0
브런치도 식사도 예쁘게 #플레이팅 할 수 있는 #대리석접시,제품 전체#일반,0
긴머리에 머리숱까지 많아서 젖은머리카락 말리는데 시간이 넘넘 오래걸렸었는데 #바쁜시간단축,본품#품질,0
곡선형 변기뚜껑은 유아의자로도 바꿔주고 부드러운 시트는 폭신폭신해서 엉덩이살이 닿아도 차갑지가 않아요~,본품#디자인,0
운동마치고 깔끔하게 정리가 돼서 휴대도 좋고 보관하기도 넘 좋아요🎵,제품 전체#편의성,0
묻어나는것도 거의 없고 색도 너무 예쁨!,본품#일반,0
#모공 #기미 #여드름 까지 싸그리 다 가려주는 고마운 아이 😆,본품#품질,0
무엇보다 4가지 컬러 모두 취저라는거~,본품#일반,0
#무너짐 없이 여름 내내 넘나 잘 사용했었던 #파운데이션 💕,본품#품질,0
제가 모공녀다보니깐 ㅋㅋ.. 모공조절이나 피지조절 되는 거 많이 쓰는데.. 이거 좋음 !!,본품#품질,0
통기성 좋고 가볍고 샘방지도.. 잘되어있는 3중파워흡수 ..,본품#품질,0
요즘은 일부러 바닥에 앉지않고 스타일 프리미엄에 앉아 생활중 ㅋㅋ,제품 전체#일반,0
앞으로 건조한 환절기에 잘 부탁해 ..,제품 전체#일반,0
글로시하면서 촉촉한 광택~,본품#품질,0
여름에 쓸 수분크림 찾으시는 분들에게 추천드립니다,제품 전체#일반,0
셀럽 &name&씨도 애정한다는 #달바,브랜드#인지도,0
편하고 빨라서 좋습니당,제품 전체#편의성,0
건조함 없이 순하게 #코스베베탑투토워시,본품#품질,0
제이준 워터멜론 하이드로 선쿠션 일반쿠션용기보다 크기가 커서 더 맘에 들어요.,패키지/구성품#디자인,0
부드럽게 발리며 빠르게 흡수,본품#품질,0
행복한 수면습관 길들이기 성공을 위해 밀로앤개비 친환경 유아 차렵이불 추천해봅니다~,제품 전체#일반,0
일단 촉촉하고 밀착력도 좋은편! ㅎㅎ,본품#품질,0
전 벌써 몇개 더 쟁여두었죠!😆,제품 전체#일반,0
손목도 예뻐보이공 ^-^..,제품 전체#일반,0
#여름필수아이템 #아르셰 덕에 지긋지긋했던 모기 걱정 끝❗,제품 전체#일반,0
디자인도 &name&한테 잘어울려서 올여름내내 입히겠어요!,제품 전체#디자인,0
순면소재로 부드러워~ 걱정 NONO!,제품 전체#일반,0
수분 영양 쏙쏙~,본품#품질,0
믿을 수 있는 #알키미아비누 :),제품 전체#일반,0
발색이 너무 예쁜데~ 지속력과 촉촉함도 대박!!,본품#품질,0
데일리 아이템으로 잘쓰고있어용,제품 전체#일반,0
#불만족시환불 이라니 제품에 대한 신뢰도가 그만큼 높다는거겠죠ㅎㅎ,제품 전체#일반,0
피부 컨디션에 맞게 선택해 사용해보세욤! ㅎㅅㅎ,제품 전체#일반,0
#멀티스트라이프 패턴 굿!!!👍,제품 전체#디자인,0
#경추베개 중 프리미엄 베개인 #스페셜드림,제품 전체#일반,0
두피도 많이 좋아지고 기름기도 덜해서 요즘 열심히 사용중인 샴푸에요,제품 전체#품질,0
크림쓰고 엄청 만족스러웠는데 치약도 맘에 쏙! ㅋ,제품 전체#일반,0
바르는 즉시 피부가 촉촉해지면서 쏘옥~ 흡수까지 되니 뽀샤시하게변신!,본품#품질,0
건조해지는 가을 #승무원미스트 로 물광피부 만들기!!,본품#품질,0
홍삼오일 성분이 진피관리에 도움을 줘서 피부 치밀도를 개선해준다는데 #3DAYS키트 만 써봐도 놀라워서 당장 본품 구매하고 싶어지네요,본품#품질,0
편안하기만 한게 아니니 더 좋구만 ..,본품#편의성,0
"IH 밥솥과 인덕션을 합쳐 벌써 1300만대가 팔렸다고 하니, 많은 사람들이 선택 한 건 그만한 이유가 있다는 생각이 들었어요ㅎㅎ",제품 전체#인지도,0
높은 등받이로 아기들의 허리를 잘 잡아주어서 어린 월령부터 사용이 가능해요,본품#품질,0
구석구석 닦아주니까 양치하고나면 스켈링한거처럼 입안이 개운하고 상쾌한 기분~♩,본품#품질,0
일주일넘게 사용해봤는데 진짜 너무 효자템이라서 신제품 소개 시작합니다,제품 전체#일반,0
신기하네요오홋♡,제품 전체#일반,0
마미가 물로 데려마시는 우슬초 뿌리 세척도 간편해서 만족하시는 😍,본품#편의성,0
편해서 매일입는 1987 프린팅 티셔츠 맘에 쏙 들었어,제품 전체#편의성,0
어머어머 쿠션이 완전 내스타일~~,제품 전체#일반,0
"7L 초대용량인데 9만원대, 1년이 지나도 AS잘되고 소음작고 세척간편",제품 전체#가격,0
베베누보 신상품 침낭형 낮잠이불로 요즘 재워보고 있는데 패드가 우선 도톰하고 일체형또는 분리할수있어 편합니다!,본품#편의성,0
특허천연물질인 천연 미네랄 이온칼슘수가 들어있어 아이든 예민한 피부의 성인도 사용이 가능하더라구요,본품#품질,0
저의 인생바디워시를 찾은 것 같아요^^,제품 전체#일반,0
귀여운 에그모양 프리즘 충전식 무드램프!🍳,제품 전체#디자인,0
남아 3-4살 선택해서 받았더니 딱 우리 &name&가 좋아하는 놀이감 가득,제품 전체#일반,0
아빠 운동갈 때도 가방 안에 챙겨드려야겠어요!😊,제품 전체#일반,0
눈에 들어가도 따갑지 않으니 아이들도 넘나 조아라함😆,본품#품질,0
피부 깊숙한 곳까지 #수분공급,본품#품질,0
청소헤드로 손이 닿지 않는곳 가구 밑도 손쉽게 청소가!♥️,본품#품질,0
달팽이점액의 쫀득쫀득한 제형 피부결에 감기는 듯 한 발림성,본품#일반,0
퀄리티 대박이고 너무너무 이뽀여😘,제품 전체#품질,0
진짜 쫀쫀하고 부드러운 질감이 영양감 듬뿍 느껴져요👍,본품#일반,0
선크림과 클렌징패드 좋은점은 일단 먼저 순한성분이라는 점이 1번이에요,본품#품질,0
지금 1+1 행사도 하니 또 쟁여놔야지~~😁,제품 전체#일반,0
어릴땐 미니스커트 참 좋아했는데 살찌고 나서 부터인가.. 롱롱~~ 발목까지 다 덮어버리는 스커트만 입다가 ㅋㅋ 오랜만에 #에잇세컨즈 에서 #취향저격 룩 발견!,제품 전체#일반,0
하고 나니 피부에 수분 가득 차오른 느낌 느껴지죠?,본품#품질,0
울 가족 동해 여행 중 가장 잘 챙겨온 #비누방울놀이,제품 전체#일반,0
알록달록 색감도 예쁘고 원목이라 완전 맘에 듦 :-),제품 전체#디자인,0
민감성피부도 안심하고 쓰지요,본품#품질,0
필수 수분은 채워주고 과다한 피지를 조절해주는 촉촉한 유.수분밸런스 모이스처라이징,본품#품질,0
#프로폴리스 #베이킹소다 #사과식초 다 손발톱 영양에 독보적으로 좋다던데..,본품#품질,0
자외선차단도 예쁜 선쿠션으로 !🌸,패키지/구성품#디자인,0
"탈크, 파라벤, 트리에텐올아민 등 이슈성분 10가지는 사용하지 않고 발색력은 업업 시킨, 쨍한 레드컬러 넘 예쁘다!💄💄",본품#품질,0
#정사이즈핏 그대로 너무 편해요 💖,제품 전체#편의성,0
기관지가 안좋은편이라 먼지에도 예민한데 레이몬덕분에 기침도 줄고 많이 좋아졌어요 ! 이힛 ㅋㅋ,제품 전체#품질,0
추울수록 좋은 일에 동참도 하고.. 좋은 제품도 퐁퐁 쓰고 촉촉하고.. 좋아서 전 벌써 이번이 3번째랍니다..,제품 전체#일반,0
휴대하기 딱 좋은 사이즈라 지갑에 쏙!,패키지/구성품#편의성,0
자외선 차단은 물론이고 자연스러운 톤업되는 선케어를 찾으시면 요거 추천해요~~,본품#품질,0
부드럽고 촉촉하게 클렌징 하나로 홈케어 마사지로 깨끗하게 클렌징,본품#품질,0
오늘 난 35%의 솔트 입자로 노폐물과 미세먼지까지 딥 클렌징 피부야,본품#품질,0
부드럽고 흡수력 좋고 허리밴드가 쫀쫀하니 잘 늘어나니 진심 편한게 느껴지나봐요~,제품 전체#품질,0
"가방에 보냉파트가 있어 이유식이나 물, 음료 시원하게~",본품#품질,0
특히 요즘은 계속 피부 컨디션이 안좋아서 좁쌀 트러블이 많이 생겨서.. 필수템이죵!,제품 전체#일반,0
여기에 세련되고 고급스런 디자인과 편안한 그립감을 가졌답니다,본품#품질,0
여름일수록 냄새에 민감해져서 향수 사용할때 향을 까다롭게 따지는 편인데 여름에 어울리는 시원한 향의 로 겐조 향수를 요즘 사용해주고 있어용,본품#일반,0
끈적임 없고 시원하며 수분이 많아요,본품#품질,0
발바닥 굳은살 때문에 맨날 스타킹도 나가고 부끄러워서 굳은살 각질제거팩도 해보고 스크럽도 해보고 좋다는거 다해봤었는데 별로 효과를 못보다가 이번에 발 각질제거팩 보다 더 좋은걸 찾았어요!!,본품#품질,0
천연계면활성제 사용해서 쉽게 헹구어지고 쓸때도 안심😊,본품#품질,0
오늘도 &name&네는 몽디에스로 뽀송뽀송,제품 전체#일반,0
연예인 &name&가 추천할 만큼 믿을 수 있는 쿠션이에용,제품 전체#인지도,0
밤새 기저귀해도 보송보송하니까 이리도 신난거니,제품 전체#품질,0
#봄철피부관리 너하나로 충분하겠어!,제품 전체#일반,0
마이크로 니들 패치는 히알루론산과 영양성분들을 미세한 니들 모양으로 고체화 시킨 것인데 피부에 직접침투되니 피부에 투자하는 시간과 비용을 절약할수 있어요,제품 전체#품질,0
바로 겟한 #바이오셀룰로오스마스크팩,제품 전체#일반,0
게다가 미세먼지까지 싹 클렌징해준다니 메이크업 안하는 날에도 모공관리위해 매일 클렌징 해준답니다 ❤,본품#품질,0
여성청결제 역시 굿!,제품 전체#일반,0
수분감이 확실히 많아서 촉촉하니 잘 발리는데다가 발색도 자연스럽고 오래 유지되는데 커버력도 굿귯😍😍,본품#품질,0
드라이 후에도 지속되는 이 향기 중독성있넹ㅎㅎ,본품#일반,0
(BEFORE/AFTER)와 2일 /4일 /7일 주기의 BEFORE/AFTER를 통해 푸석푸석했던 탄력 잃은 피부가 1주일 동안 주름 개선되면서 생기 있는 피부로 변화하는 모습 찍어봤으니 직접 확인해주세요,본품#품질,0
끈적이지않고 은은한 광까지 피부에 생기가 느껴지네요,본품#품질,0
"촉촉하고 끈적이지 않아 피부에 쏘옥~ 잘 펴발라지고,, 얼굴뿐 아니라 바디에도 바를 수있어 실용성도 좋쟈나~~",본품#편의성,0
아침에 일어나자마자 물티슈처럼 뽑아서 사용하는 #SOS마스크팩 을 60초만 올려두는데 넘 간편하고 좋아요,제품 전체#편의성,0
저는 오래된 굳은살이여서 쉽게 없어지지 않을것이라 생각했는데 이건 완전 찰떡템이였어요.,제품 전체#일반,0
고농축이라 적게 사용해도 세척력 👍👍,본품#품질,0
쫀쫀한 미세버블이 메이크업을 효과적으로 제거해주고 피부는 촉촉하게 가꿔주는 #보습폼클렌저,본품#품질,0
식기가 예쁘니 #홈카페 분위기 오지고~,제품 전체#디자인,0
타이머 선택도 가능해 자기 전 설정할수도 있어요^^,본품#품질,0
"15,000원이란 엄청난 가성비에 >_< 향까지 넘나 매력적인 니치향이라서 남친 2개주고 아빠1개줬땅!!!",제품 전체#가격,0
더 푹신푹신 더 말랑말랑해진 기저귀,제품 전체#품질,0
올여름 #얼굴색소침착 은 #애플린 #올킬크림 으로!!,제품 전체#일반,0
디자인도 예뻐서 #인테리어소품 활용까지 제 몫 톡톡히 해내니 예뻐 죽겠네요:),제품 전체#디자인,0
맘세라마이드성분이 보습해주고 비싸다는 동충하초랑 녹용까지 들어있는 착한 마스크팩~~ ㅎㅎ😊,본품#품질,0
유해 성분은 배제하고 천연유래성분으로 꽉 채워 안심하고 사용할 수 있어요.,본품#품질,0
방안에서 찍어서 색감의 왜곡이 있지만 밖에서 보면 참 곱다. ㅋㅋ,제품 전체#일반,0
처음보고 상쾌한감이 없을것 같아 걱정했는데 거품도적당 상쾌하고 잔여감이 너무 강하지 않고 순해서 좋았다~ 👍🏻,본품#품질,0
"얇고 부드럽고, 솜 뭉침없이 편하게 사용할 수 있고, 바람이 솔솔 통기성도 좋고 초강력 흡수력을 자랑하는 365일 뽀송뽀송 숨쉬는 엉덩이를 만날 수 있는 기저귀♡",제품 전체#품질,0
디자인과 조작감에서 차이가 날 뿐인데 LEXMA 블루투스 마우스는 디자인과 조작감 둘 다 합격점.,본품#품질,0
그래서 1분만에 탄력있고 윤기있는 머릿결 손상 복구가 가능하고 나노골드가 자외선으로부터 모발손상을 보호해주는 효과까지 가능한 이희트리트먼트!!,본품#품질,0
빨리 다쓰고 통만 따로 쓰고 싶을정도!,패키지/구성품#일반,0
색상부터 디자인까지 너무 이쁜 #허니듀래빗,본품#일반,0
#가방추천,제품 전체#일반,0
"어성초가 모공 속 노폐물과 피지를 제거해주니까 모공, 피지로 고민인 피부엔 요거 딱!",본품#품질,0
밀착력이 좋고 오래가니 그뤠잇-,본품#품질,0
"저 완전 건성피부인데 보습도 만족스러운 편이고, 피부결이 보들보드래져서 넘 좋아요",본품#품질,0
완소각인 제품이라 진짜 넘나 좋아요 ㅋㅋ..,제품 전체#일반,0
한번만해도 다음날 피부느낌이 다르네요~,본품#품질,0
제품에서 개인적으로 제품에서 가장 마음에 들었던 점 역시 묶을필요가 없다는 점~!,제품 전체#품질,0
"7L 초대용량인데 9만원대, 1년이 지나도 AS잘되고 소음작고 세척간편",제품 전체#일반,0
초미립자가 피부 표면에 뿌려주면 은은한 광채가 곧바로 이쁨뿜뿜 ㅋㅋ,본품#품질,0
